Time,Porosity,Inst_Amp,Inst_Phase,Inst_Freq,Hilbert,Amp_2nd_Der,Cosine_Phase,Env_w_Phase,Env_w_Freq,Energy,Sqrt_Energy,Relief,F3_Velocity_Data,F3_Seismic_Data
137.9849854,0.349,1794.058106,2.2287462,80.1383133,1475.965698,9713335,-0.300119,1.4486351,66.1135635,1409060.875,1186.911499,3290317,1825.09314,-1021.102173
138.1357422,0.349,1878.035034,2.2800648,77.2353668,1512.158325,5920248,-0.3380041,1.3541615,65.2296066,1405618,1185.456421,3361325.25,1825.126343,-1121.457031
138.286499,0.349,1962.303589,2.3285017,74.3337784,1545.467773,2087216,-0.37657,1.259263,64.3358154,1402140.875,1183.986694,3425507.75,1825.159424,-1222.758423
138.437241,0.349,2046.49939,2.3735282,71.4448776,1575.636719,-1770672,-0.4156181,1.164294,63.4351425,1398642.625,1182.508057,3482299,1825.192505,-1324.539551
138.5880127,0.3489,2130.477051,2.4147363,68.572464,1602.490234,-5648308,-0.4550512,1.0693617,62.528183,1395127.375,1181.022095,3531290.25,1825.225586,-1426.598023
138.7387543,0.3489,2213.868652,2.4516044,65.7279816,1625.777222,-9530340,-0.4946674,0.9748247,61.617939,1391608.75,1179.534668,3571931.5,1825.258667,-1528.460938
138.8894958,0.3489,2296.472168,2.4836943,62.9171448,1645.302002,-13409136,-0.5343434,0.8808535,60.7056122,1388093,1178.04834,3603773.5,1825.291748,-1629.859009
139.0402527,0.3489,2378.085449,2.5105548,60.1457634,1660.858643,-17277040,-0.5739563,0.787619,59.7923889,1384586.75,1176.565918,3626345,1825.324951,-1730.520752
139.1909943,0.3489,2458.395508,2.5316951,57.4233551,1672.217041,-21121248,-0.61333,0.6954185,58.88068,1381101,1175.092041,3639136,1825.358032,-1830.04126
139.3417511,0.3489,2537.09375,2.54664,54.7593117,1679.159424,-24929024,-0.652289,0.6045442,57.9728851,1377647,1173.63147,3641663.25,1825.391113,-1928.018066
139.4925079,0.3489,2614.027344,2.5549412,52.15773,1681.47937,-28695216,-0.6907365,0.5151088,57.069603,1374228.875,1172.186035,3633445.75,1825.424194,-2024.243897
139.6432343,0.3488,2688.837402,2.556121,49.6296921,1678.958984,-32404600,-0.728471,0.427464,56.17382,1370859.875,1170.761108,3614010,1825.457275,-2118.253174
139.7940063,0.3488,2761.365723,2.5497131,47.179489,1671.379395,-36051880,-0.7653937,0.3417275,55.28616,1367544.5,1169.358765,3582845,1825.490479,-2209.833008
139.9447479,0.3488,2831.259766,2.535259,44.818001,1658.535767,-39622032,-0.8013059,0.2582455,54.4095879,1364295.75,1167.984375,3539508,1825.52356,-2298.525147
140.0955048,0.3488,2839.475098,2.6009684,42.9782219,1598.94812,-46169976,-0.82895,0.1674518,52.0451927,1369816.125,1170.383301,3519643.25,1825.556519,-2362.205566
140.2462463,0.3488,2870.489258,2.444443,42.2117958,1508.944336,-48561840,-0.84471,0.1368881,51.4308128,1368143.625,1169.676148,3294034.5,1825.589722,-2404.588379
140.3969879,0.3488,2898.635986,2.2795978,41.5377846,1413.817627,-50847780,-0.8592965,0.108657,50.8334274,1366575.25,1169.012695,3056465,1825.622803,-2443.559082
140.54776,0.3488,2923.920654,2.1072559,40.9527931,1314.042114,-53023532,-0.8726959,0.0826162,50.2536278,1365109.375,1168.39209,2808102.5,1825.655884,-2479.086914
140.6985016,0.3488,2946.401611,1.9278939,40.452179,1209.891235,-55089352,-0.884921,0.0585684,49.6907921,1363740.875,1167.812256,2549616,1825.688965,-2511.2146
140.8492584,0.3488,2966.086426,1.7423878,40.032459,1101.870361,-57040788,-0.895956,0.0363714,49.1455841,1362467.75,1167.272339,2282249.75,1825.722168,-2539.911865
141,0.3487,2983.034424,1.5511463,39.689,990.2132568,-58878504,-0.9058166,0.0158244,48.6172523,1361284.875,1166.770264,2006575,1825.755249,-2565.225342
141.1507416,0.3487,2997.256104,1.3550974,39.4182014,875.4562378,-60597940,-0.9144884,-0.0032146,48.1065216,1360190.25,1166.305298,1723911.625,1825.788452,-2587.127197
141.3014984,0.3487,3008.807861,1.154577,39.2155533,757.7891846,-62199992,-0.9219855,-0.020948,47.6125259,1359178.75,1165.874878,1434724.125,1825.821411,-2605.661377
141.4522552,0.3487,3017.704346,0.9505646,39.0773239,637.7799683,-63680052,-0.9282953,-0.0375176,47.136055,1358248.25,1165.478638,1140408,1825.854614,-2620.805176
141.6030121,0.3487,3023.992432,0.7434254,39,515.6346436,-65038332,-0.9334269,-0.0531188,46.6763954,1357394,1165.114258,841470,1825.887695,-2632.588867
141.7537537,0.3487,3027.697998,0.5340881,38.9772911,391.8918457,-66271096,-0.9373735,-0.067902,46.234131,1356613.5,1164.780762,539231.75,1825.920776,-2641.005127
141.9044952,0.3487,3028.859375,0.3229523,39.0074043,266.7775269,-67377936,-0.94014,-0.0820568,45.8086853,1355902.25,1164.476318,234249.7656,1825.953979,-2646.072754
142.0552521,0.3486,3027.509033,0.1108873,39.0854568,140.7957764,-68355776,-0.9417232,-0.09574,45.4004745,1355257.5,1164.199829,-72239.75,1825.987061,-2647.794922
142.2059937,0.3486,3023.679199,-0.1016684,39.20747,14.1947021,-69203648,-0.9421248,-0.1091364,45.0090523,1354675,1163.949341,-379624,1826.020142,-2646.180664
142.35675,0.3486,3017.408447,-0.313799,39.3692055,-112.4931641,-69918600,-0.9413441,-0.1224013,44.6348724,1354151.875,1163.723877,-686600.25,1826.053223,-2641.240723
142.5074921,0.3486,3008.729004,-0.5249927,39.566658,-238.97583,-70499312,-0.9393819,-0.1357146,44.2776375,1353684.25,1163.521606,-992448.25,1826.086426,-2632.983398
142.6582336,0.3486,2997.667725,-0.734711,39.7958946,-364.9466553,-70944048,-0.9362358,-0.149255,43.9371338,1353268.375,1163.340942,-1296412.875,1826.119385,-2621.40918
142.8090057,0.3486,2984.260254,-0.9422219,40.05278,-489.9831543,-71250584,-0.9319059,-0.16319,43.61348,1352900.625,1163.180664,-1597455.75,1826.152588,-2606.527832
142.9597626,0.3486,2968.554932,-1.1466718,40.3329773,-613.587891,-71416776,-0.926397,-0.1776754,43.3069458,1352578.125,1163.039307,-1894363.25,1826.185791,-2588.363281
143.110519,0.3485,2950.563232,-1.3476977,40.6327972,-735.5605469,-71440960,-0.9197014,-0.1929047,43.017059,1352296.625,1162.915283,-2186633.25,1826.218872,-2566.898926
143.261261,0.3485,2930.343506,-1.5443788,40.947773,-855.3625488,-71321168,-0.9118279,-0.2090283,42.7441864,1352053.125,1162.807007,-2472951.75,1826.251953,-2542.171631
143.411972,0.3485,2907.904541,-1.7363019,41.2741966,-972.7644043,-71055320,-0.902767,-0.2262374,42.487957,1351843.5,1162.713135,-2752746.75,1826.285278,-2514.15918
143.5627441,0.3485,2883.303223,-1.9226151,41.6076775,-1087.269043,-70641776,-0.8925278,-0.2446852,42.2486038,1351664.75,1162.632202,-3024805.25,1826.318237,-2482.899414
143.713501,0.3485,2856.547852,-2.1028528,41.9444656,-1198.61499,-70078104,-0.881099,-0.2645628,42.0258675,1351512.875,1162.562622,-3288476.75,1826.351318,-2448.366455
143.8642578,0.3485,2827.705078,-2.2761412,42.2800827,-1306.291016,-69363120,-0.8684962,-0.2860165,41.8199844,1351384.625,1162.50293,-3542516.25,1826.384522,-2410.612061
144.015,0.3485,2804.135986,-2.559349,42.8322182,-1460.08667,-68588808,-0.8571611,-0.2083686,41.6062355,1364526.125,1168.128906,-3905786,1826.417725,-2392.137939
144.165741,0.3485,2762.048096,-2.5983217,42.461731,-1499.198853,-66340284,-0.8364582,-0.2847736,41.4385033,1364125.125,1167.957642,-3980901.25,1826.450806,-2321.157227
144.3164978,0.3484,2717.94751,-2.6288123,42.0835228,-1533.748413,-63941064,-0.81457,-0.363131,41.28698,1363731.75,1167.789673,-4044304,1826.483887,-2246.938232
144.4672546,0.3484,2672.011963,-2.6511028,41.700451,-1563.808228,-61403260,-0.79158,-0.4430382,41.1518745,1363345.625,1167.624756,-4096292.75,1826.516968,-2169.833008
144.6180115,0.3484,2624.283936,-2.6655617,41.3142128,-1589.552734,-58731516,-0.7675046,-0.5243335,41.0329628,1362965.375,1167.462158,-4137348.25,1826.550171,-2089.964356
144.7687378,0.3484,2574.933594,-2.6725037,40.9275665,-1611.078247,-55937616,-0.742423,-0.6066336,40.9303665,1362590.5,1167.302002,-4167821,1826.583252,-2007.67041
144.919479,0.3484,2524.007568,-2.6722729,40.5422783,-1628.542236,-53026392,-0.7163531,-0.689764,40.8439178,1362220,1167.143555,-4188154.5,1826.616455,-1923.082886
145.0702515,0.3484,2471.665527,-2.6652036,40.1609879,-1642.057617,-50009052,-0.68937,-0.7733645,40.773674,1361853.125,1166.986694,-4198731,1826.649536,-1836.520264
145.2210083,0.3484,2417.960693,-2.651621,39.7855453,-1651.767456,-46890732,-0.6614938,-0.8572449,40.7195358,1361488.75,1166.830811,-4199965,1826.682617,-1748.125855
145.3717651,0.3483,2363.065674,-2.6318769,39.4186554,-1657.79126,-43683508,-0.6328072,-0.9410274,40.6815262,1361126.5,1166.675781,-4192260,1826.71582,-1658.240234
145.5224915,0.3483,2307.052734,-2.606299,39.062309,-1660.26709,-40393580,-0.60334,-1.0244923,40.6595726,1360765.125,1166.521118,-4176024.75,1826.748901,-1567.037354
145.673233,0.3483,2249.996582,-2.5752022,38.7185555,-1659.32373,-37027264,-0.5731238,-1.107411,40.653641,1360403.875,1166.366333,-4151647.75,1826.78186,-1474.697144
145.8240051,0.3483,2192.023926,-2.5389268,38.3897781,-1655.089111,-33593936,-0.5422162,-1.189477,40.6637154,1360041.625,1166.211182,-4119533,1826.815186,-1381.483887
145.974762,0.3483,2133.29834,-2.4978454,38.078529,-1647.7,-30105216,-0.5106964,-1.2703365,40.689739,1359678.125,1166.05542,-4080122.75,1826.848267,-1287.720703
146.1255035,0.3483,2073.843506,-2.452235,37.786602,-1637.276978,-26564360,-0.4785674,-1.34983,40.7317085,1359311.875,1165.898438,-4033766.75,1826.88147,-1193.505859
146.2762451,0.3483,2013.845459,-2.402491,37.5166283,-1623.964478,-22984320,-0.44592,-1.4275762,40.7895355,1358942.75,1165.740112,-3980931,1826.914551,-1099.196655
146.4269867,0.3482,1953.337769,-2.3488858,37.270519,-1607.877319,-19368952,-0.412763,-1.5033953,40.8632545,1358569,1165.579956,-3921956,1826.947632,-1004.909668
146.5777435,0.3482,1892.48938,-2.29181,37.050766,-1589.162354,-15730192,-0.3791782,-1.5769347,40.952755,1358190.625,1165.417358,-3857307,1826.980835,-910.973511
146.7285,0.3482,1831.345215,-2.2315376,36.8593941,-1567.930176,-12072544,-0.345179,-1.6479932,41.0580978,1357806.125,1165.252319,-3787320,1827.013916,-817.524292
146.8792572,0.3482,1770.087402,-2.1684778,36.6988831,-1544.338013,-8408740,-0.3108562,-1.7162089,41.179119,1357415.125,1165.084351,-3712487.25,1827.047119,-724.9086914
147.03,0.3482,1708.741699,-2.1028819,36.5712547,-1518.485107,-4742164,-0.2762118,-1.781397,41.315937,1357016.25,1164.912964,-3633114,1827.0802,-633.2359619
147.1802826,0.3482,1647.665405,-2.03536,36.4791336,-1490.616089,-1095970.875,-0.2414367,-1.84303,41.4679031,1356610.375,1164.738525,-3549945,1827.113403,-543.1073
147.3305969,0.3482,1586.742188,-1.9660082,36.4242325,-1460.769775,2534944,-0.2064534,-1.9010751,41.6354485,1356195.125,1164.559937,-3463099,1827.146362,-454.419189
147.4809113,0.3481,1526.097412,-1.89518,36.408802,-1429.08374,6141296,-0.171321,-1.955241,41.8184967,1355769.875,1164.377075,-3373003.25,1827.179321,-367.4294434
147.63121,0.3481,1465.831055,-1.823199,36.4350586,-1395.685303,9715296,-0.1360827,-2.00526,42.0170326,1355333.75,1164.189331,-3280051,1827.212402,-282.359131
147.7814941,0.3481,1406.088623,-1.7504463,36.5051651,-1360.727173,13246432,-0.100811,-2.050831,42.2308655,1354886,1163.996704,-3184706.25,1827.245361,-199.4926758
147.931778,0.3481,1346.863403,-1.6771135,36.6215172,-1324.271118,16733189,-0.0654856,-2.0917633,42.4603844,1354425.125,1163.79834,-3087187.5,1827.278565,-118.9051743
148.0821075,0.3481,1280.125366,-1.603196,36.2469635,-1285.672241,18288998,-0.0277216,-2.1486366,42.7268486,1365451.25,1168.525269,-3021514.5,1827.311523,-38.347549
148.2324066,0.3481,1229.618897,-1.5815146,37.1151581,-1257.751221,21009716,0.0111375,-2.1260862,43.120739,1364666.625,1168.188599,-2963732.5,1827.344482,1.1681175
148.3827057,0.3481,1179.993408,-1.5599355,38.033062,-1228.67334,23667918,0.0497886,-2.0983887,43.5289955,1363870.75,1167.847046,-2904579.75,1827.377564,37.9175
148.5330048,0.3481,1131.296509,-1.5383576,38.997459,-1198.475708,26261206,0.088149,-2.065711,43.9504128,1363065,1167.501221,-2844095.25,1827.410645,71.96788
148.6832733,0.348,1083.580322,-1.5166823,40.005043,-1167.199097,28786922,0.1261317,-2.0282233,44.3837471,1362251,1167.151978,-2782323.25,1827.443604,103.3833847
148.8336029,0.348,1036.878052,-1.4948015,41.052887,-1134.871216,31243438,0.1636655,-1.9860817,44.8279419,1361430.125,1166.799561,-2719284.25,1827.476685,132.2408142
148.9839172,0.348,991.251709,-1.4726212,42.1374817,-1101.539063,33627584,0.2006559,-1.9394646,45.2816544,1360603.875,1166.444824,-2655035,1827.509766,158.5979462
149.134201,0.348,946.7440186,-1.450038,43.2557144,-1067.236816,35937216,0.2370238,-1.8885348,45.74374,1359773.625,1166.088379,-2589608,1827.542847,182.5252228
149.2845,0.348,903.4025879,-1.426951,44.4043655,-1032.001953,38169936,0.2726865,-1.83346,46.2129936,1358941.125,1165.730835,-2523041.75,1827.575806,204.08992
149.4347839,0.348,861.2791138,-1.4032613,45.580101,-995.8754883,40323124,0.3075574,-1.774412,46.6881714,1358107.5,1165.373047,-2455381.75,1827.609009,223.3573914
149.5850983,0.348,820.4084473,-1.378861,46.7800636,-958.883728,42395032,0.3415642,-1.71154,47.1682129,1357274.5,1165.015259,-2386646.25,1827.641968,240.4008026
149.7354126,0.3479,780.850769,-1.3536558,48,-921.0751953,44382616,0.3746135,-1.64503,47.6517868,1356443.5,1164.658325,-2316894,1827.675049,255.28154
149.8857117,0.3479,742.6495361,-1.3275428,49.2388611,-882.483521,46283688,0.4066259,-1.5750425,48.1377335,1355615.875,1164.302856,-2246157,1827.708008,268.0689087
150.0359955,0.3479,705.876221,-1.300439,50.4905472,-843.1725464,48094668,0.4374983,-1.5017937,48.624531,1354793.875,1163.949707,-2174522,1827.741089,278.8235779
150.186279,0.3479,670.5099487,-1.2721913,51.75491,-803.1044922,49816524,0.4672053,-1.425309,49.111908,1353977.25,1163.598877,-2101890.5,1827.77417,287.6316223
150.3366089,0.3479,636.6594849,-1.2427449,53.0265961,-762.383789,51443836,0.4956126,-1.3458822,49.597839,1353168.75,1163.251709,-2028422.75,1827.807251,294.5433655
150.486908,0.3479,604.3592529,-1.211989,54.30286,-721.0336914,52974860,0.5226485,-1.2636529,50.0812988,1352369.875,1162.908447,-1954132.125,1827.84021,299.6298828
150.637207,0.3479,573.6529541,-1.179821,55.5806046,-679.08728,54407380,0.5482329,-1.178781,50.5611458,1351581.875,1162.569824,-1879049.375,1827.873291,302.9595032
150.7875061,0.3479,544.58844,-1.1461376,56.856621,-636.5822754,55738988,0.5722831,-1.0914327,51.036171,1350806.125,1162.236572,-1803213.25,1827.906372,304.5994263
150.9377747,0.3478,517.21582,-1.1108428,58.1275558,-593.560181,56967164,0.5947138,-1.0017847,51.5051384,1350044.125,1161.90918,-1726670.125,1827.939331,304.6169434
151.0881042,0.3478,491.574341,-1.0738246,59.390591,-550.04541,58089884,0.615449,-0.9099761,51.9669838,1349297.5,1161.588257,-1649435.25,1827.972534,303.0794067
151.2384186,0.3478,467.719971,-1.0349927,60.6421165,-506.08844,59104364,0.6343989,-0.8162018,52.420372,1348567.5,1161.274658,-1571570.25,1828.005493,300.0539246
151.3887024,0.3478,445.69751,-0.9942423,61.8790512,-461.72229,60008340,0.651483,-0.720619,52.8641472,1347855.875,1160.96875,-1493106.25,1828.038574,295.6080627
151.5390015,0.3478,425.55426,-0.9514726,63.098175,-416.984375,60799408,0.6666184,-0.6233954,53.2971115,1347163.875,1160.671387,-1414081.75,1828.071655,289.8088684
151.6892853,0.3478,407.3398743,-0.9065868,64.2961578,-371.9165649,61475108,0.679721,-0.5247073,53.718029,1346493.125,1160.383057,-1334543.125,1828.104736,282.7243652
151.8396,0.3478,391.09613,-0.859471,65.4701462,-326.5426636,62033228,0.6907113,-0.424692,54.12582,1345844.75,1160.10437,-1254505.25,1828.137817,274.41983
151.9899139,0.3477,376.8762817,-0.8100364,66.6165543,-280.9135742,62471172,0.699503,-0.3235463,54.519165,1345220.75,1159.836182,-1174030.25,1828.170898,264.964569
152.140213,0.3477,348.2270813,-0.7185572,67.6834946,-229.5786133,62502828,0.753511,-0.2115364,54.8031616,1308702,1143.982788,-1148222.5,1828.203979,262.3458252
152.2904968,0.3477,349.8766174,-0.635061,68.5061264,-176.3138733,61895140,0.735678,-0.099671,55.0326843,1308712.5,1143.989136,-1052479,1828.237061,260.8799744
152.440781,0.3477,353.6152039,-0.5492758,69.2960358,-122.9499664,61167632,0.7154388,0.0128244,55.2463837,1308754.875,1144.009399,-956260.6875,1828.270142,258.2995
152.59111,0.3477,359.38,-0.4615015,70.0509033,-69.68,60325592,0.692931,0.1255147,55.4438171,1308825.5,1144.04187,-859914.4375,1828.303223,254.5835114
152.741409,0.3477,367.113159,-0.3718655,70.7701111,-16.5876923,59372940,0.6682532,0.2381958,55.625019,1308920.625,1144.085083,-763590.25,1828.336304,249.7073975
152.8917084,0.3477,376.7565,-0.2805161,71.4527969,36.2294312,58313760,0.64151,0.3506349,55.7899513,1309036.5,1144.137207,-667462.8125,1828.369385,243.646759
153.0420074,0.3477,388.2514343,-0.187611,72.0980377,88.6684265,57152216,0.6128079,0.4625874,55.9385643,1309169.5,1144.196655,-571716.6875,1828.402344,236.3775024
153.192276,0.3476,401.538147,-0.0933161,72.704834,140.6211548,55892592,0.582255,0.5737973,56.070789,1309315.75,1144.261963,-476546.0313,1828.435303,227.8764038
153.3426056,0.3476,416.5620728,0.002239,73.2724228,192,54538664,0.5499483,0.6840541,56.1866035,1309471.625,1144.331299,-382106.125,1828.468506,218.11676
153.49292,0.3476,433.26059,0.098869,73.7997131,242.6876221,53094976,0.5160033,0.793079,56.285923,1309633.375,1144.403076,-288610.875,1828.501587,207.0770569
153.6432037,0.3476,451.576599,0.1964263,74.2858124,292.5850525,51565552,0.4805224,0.90064,56.3686943,1309797.375,1144.47583,-196234.8125,1828.534668,194.7323456
153.7935028,0.3476,471.4514771,0.294753,74.7298126,341.58963,49954560,0.4436119,1.006491,56.4348717,1309959.75,1144.547607,-105162.625,1828.567749,181.0585327
153.9437866,0.3476,492.8245239,0.3936824,75.1307144,389.59375,48266328,0.4053816,1.1103774,56.4843864,1310116.75,1144.617188,-15587.73828,1828.600708,166.03299
154.094101,0.3476,515.6436768,0.493087,75.4877243,436.5089417,46504496,0.3659257,1.2120867,56.5172119,1310265,1144.682373,72332.375,1828.633911,149.6271362
154.2444153,0.3475,539.8439941,0.59278,75.799789,482.217865,44673736,0.3253618,1.3113425,56.5332642,1310400.5,1144.741943,158386.375,1828.666992,131.8213348
154.3947144,0.3475,565.3689575,0.6926128,76.0660019,526.6221924,42778040,0.2837922,1.407911,56.5324974,1310519.5,1144.794312,242398.25,1828.7,112.5900574
154.5449982,0.3475,592.1600952,0.79243,76.2854462,569.6192627,40821560,0.2413227,1.5015473,56.5148621,1310618.375,1144.837647,324184,1828.733154,91.909149
154.695282,0.3475,620.1559448,0.8920626,76.4571686,611.1018677,38808676,0.1980636,1.591998,56.4802971,1310693.375,1144.870361,403550.7813,1828.766113,69.75676
154.8456116,0.3475,649.30658,0.9913848,76.5802765,650.9794922,36742912,0.1541077,1.6790457,56.4287453,1310740.875,1144.890747,480338.375,1828.799316,46.1020355
154.995911,0.3475,679.5448,1.0902085,76.653801,689.136841,34629048,0.1095743,1.7624187,56.360157,1310756.875,1144.897339,554338,1828.832398,20.9276886
155.14621,0.3475,710.8151245,1.1883867,76.6768188,725.47522,32471044,0.0645648,1.8418815,56.2744751,1310738,1144.888428,625373.375,1828.865479,-5.7927246
155.2965088,0.3474,743.0587769,1.2857621,76.648399,759.8913574,30273048,0.0191852,1.91719,56.1716423,1310680.375,1144.862427,693259.875,1828.89856,-34.083252
155.4467773,0.3474,776.2139282,1.3821673,76.567627,792.2792969,28039458,-0.0264538,1.9880917,56.0516243,1310580.25,1144.817505,757806.3125,1828.931519,-63.9648819
155.5971069,0.3474,810.2321777,1.4774752,76.4335327,822.546021,25773740,-0.07226,2.054364,55.9143181,1310434,1144.752319,818848,1828.964722,-95.4709778
